Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\murray_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\murray-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\braun_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\braunlab:Modify, Synchronize. JAX\braun-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\bolcun-filas_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\Bolcun-Filas-lab:Modify, Synchronize. JAX\ebf-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\nishina_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\nishina-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\kumar_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\kumarlab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\lee_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\ch-lee-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\innproddev_service; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\InnProdDev:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\cba_service; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\SHR-CBA-MOD:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\bult_lab; JAX\mcdiva_admin; 06/14/2023 16:48:48; JAX\bult-lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\TESTING-Hamamatsu-S210-000231_new\paigen_lab; JAX\mcdiva_admin; 06/14/2023 16:48:49; JAX\paigen_lab:Modify, Synchronize. JAX\microscopy:Modify, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\korstanje_lab; JAX\mckend_admin; 06/16/2021 08:48:07; JAX\korstanje-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\rosenthal_lab; JAX\mckend_admin; 06/16/2021 08:48:07; JAX\rosenthal-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\kaczorowski_lab; JAX\mckend_admin; 06/16/2021 08:47:47; JAX\kaczorowski-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\chesler_lab; JAX\ratame; 07/01/2021 13:23:36; JAX\chesler-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\get_service; JAX\mckend_admin; 06/16/2021 08:47:47; JAX\get-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\baker_lab; JAX\mckend_admin; 06/16/2021 08:48:47; JAX\baker-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\pathology_service; JAX\govekk_pa; 03/21/2023 11:16:20; JAX\pathology-service:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\trowbridge_lab; JAX\mckend_admin; 06/16/2021 08:47:47; JAX\trowbridge-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\zhang_lab; JAX\mckend_admin; 06/16/2021 08:47:47; JAX\zhang-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\serreze_lab; JAX\mckend_admin; 06/16/2021 08:48:17; JAX\serreze-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\burgess_lab; JAX\mckend_admin; 06/16/2021 08:48:38; JAX\burgess-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\microscopy_service; O:S-1-22-1-0; 06/16/2021 08:47:47; JAX\microscopy:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\roopenian_lab; JAX\mckend_admin; 06/16/2021 08:48:17; JAX\roopenian-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\oconnell_lab; JAX\mckend_admin; 06/16/2021 08:48:17; JAX\oconnell-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\bloss_lab; JAX\ratame; 06/16/2021 08:48:37; JAX\bloss-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\munnamalai_lab; JAX\ratame; 06/16/2021 08:48:27; JAX\munnamalai-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\handel_lab; JAX\mckend_admin; 06/16/2021 08:47:47; JAX\handel-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\ren_lab; JAX\mckend_admin; 06/16/2021 08:47:47; JAX\ren-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\cox_lab; JAX\mckend_admin; 06/16/2021 08:48:17; JAX\cox-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\dumont_lab; JAX\mckend_admin; 06/16/2021 08:47:57; JAX\dumont-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\pera_lab; JAX\mckend_admin; 06/16/2021 08:48:07; JAX\pera-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\chang_lab; JAX\ratame; 06/16/2021 08:47:47; JAX\chang-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\munger_lab; O:S-1-5-21-1844237615-287218729-725345543-28719; 06/16/2021 08:48:07; JAX\mungerlab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\grs_service; JAX\mckend_admin; 06/16/2021 08:47:57; JAX\grs-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\ted_service; JAX\mckend_admin; 06/16/2021 08:48:27; JAX\TED:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\shultz_lab; JAX\govekk_pa; 03/07/2023 16:55:13; JAX\shultz-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\murray_lab; JAX\mckend_admin; 06/16/2021 08:48:07; JAX\murray-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\braun_lab; JAX\mckend_admin; 06/16/2021 08:47:47; JAX\braun-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\bolcun-filas_lab; JAX\mckend_admin; 06/16/2021 08:48:17; JAX\Bolcun-Filas-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\nishina_lab; JAX\mckend_admin; 06/16/2021 08:48:27; JAX\nishina-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\kumar_lab; JAX\mckend_admin; 06/16/2021 08:48:07; JAX\kumarlab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\howell_lab; JAX\mckend_admin; 06/16/2021 08:47:47; JAX\howell-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\bult_lab; JAX\mckend_admin; 06/16/2021 08:48:17; JAX\microscopy:Write, ReadAndExecute, Synchronize. JAX\bult-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_SP8-AOBS-8110002192\paigen_lab; JAX\mckend_admin; 06/16/2021 08:48:07; JAX\paigen_lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\korstanje_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\korstanje-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\kaczorowski_lab; O:S-1-22-1-63444; 08/03/2022 15:26:56; JAX\kaczorowski-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\chesler_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\chesler-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\baker_lab; O:S-1-22-1-63444; 08/03/2022 15:48:02; JAX\baker-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\joy_lab; JAX\svc-delivery; 12/29/2022 12:57:43; JAX\joy-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\pathology_service; JAX\govekk_pa; 03/21/2023 11:15:44; JAX\pathology-service:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\trowbridge_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\trowbridge-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\burgess_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\burgess-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\microscopy_service; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\microscopy:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\oconnell_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\oconnell-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\bloss_lab; O:S-1-22-1-63444; 08/03/2022 15:49:06; JAX\bloss-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\munnamalai_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\munnamalai-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\ren_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\ren-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\chang_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\chang-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\munger_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\mungerlab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\grs_service; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\grs-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\ted_service; JAX\ratame; 12/19/2022 13:34:35; JAX\microscopy:ReadAndExecute, Synchronize. JAX\TED:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\murray_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\murray-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\bolcun-filas_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\Bolcun-Filas-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\nishina_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\nishina-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\kumar_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\kumarlab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\howell_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\howell-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\Leica_S8-WLL-8300000446\bult_lab; O:S-1-22-1-63444; 08/03/2022 16:13:26; JAX\bult-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\PE_Operetta_1600L18169\kaczorowski_lab; JAX\ratame; 08/06/2021 09:57:07; JAX\kaczorowski-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\PE_Operetta_1600L18169\burgess_lab; JAX\ratame; 08/06/2021 09:56:52; JAX\burgess-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\PE_Operetta_1600L18169\microscopy_service; JAX\ratame; 08/06/2021 09:57:18; JAX\microscopy:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\PE_Operetta_1600L18169\reinholdt_lab; JAX\ratame; 06/30/2021 09:00:47; JAX\reinholdt-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\PE_Operetta_1600L18169\pera_lab; JAX\ratame; 06/30/2021 09:00:36; JAX\pera-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\PE_Operetta_1600L18169\bolcun-filas_lab; JAX\ratame; 06/30/2021 09:00:56; JAX\Bolcun-Filas-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\PE-Phenix-Opera_HTS_2400L21102\microscopy_service; JAX\ratame; 02/25/2022 09:13:11; JAX\microscopy:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\PE-Phenix-Opera_HTS_2400L21102\oconnell_lab; O:S-1-22-1-63444; 12/08/2022 16:18:56; JAX\oconnell-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
Z:\bh-microscopy\PE-Phenix-Opera_HTS_2400L21102\reinholdt_lab; JAX\ratame; 02/25/2022 09:13:04; JAX\reinholdt-lab:Modify, Synchronize. JAX\microscopy:ReadAndExecute, Synchronize. JAX\adm-myfilesadmins:FullControl. JAX\SHR-BH-Microscopy-MOD:Modify, Synchronize. JAX\ADM-Microscopy-Archive:FullControl
